school_code,school_name,school_name_frpm,city,latitude,longitude,is_charter,charter_school_yn,charter_raw,cds_code,school_id,nces_dist,nces_school,status_type,county,district,street,street_abr,zip,state,mail_street,mail_str_abr,mail_city,mail_zip,mail_state,phone,ext,fax_number,website,open_date,closed_date,charter_num,funding_type,doc,doc_type,soc,soc_type,ed_ops_code,ed_ops_name,eil_code,eil_name,gs_offered,gs_served,virtual,magnet,year_round_yn,federal_dfc_district_id,adm_f_name,adm_l_name,last_up_date,multilingual,academic_year,county_code,district_code,county_name,district_name,district_type,school_type,educational_option_type,charter_school_number,charter_funding_type,independently_reporting_charter_irc,low_grade,high_grade,enrollment_k12,free_meal_count_k12,percent_eligible_free_k12,frpm_count_k12,percent_eligible_frpm_k12,enrollment_ages_5_17,free_meal_count_ages_5_17,percent_eligible_free_ages_5_17,frpm_count_ages_5_17,percent_eligible_frpm_ages_5_17,calpads_fall1_certification_status
6067243,Santa Teresa Elementary,Santa Teresa Elementary,San Jose,37.234751,-121.7959,False,No ,N,43696256067243,6067243,627810,4223,Active,Santa Clara,Oak Grove Elementary,6200 Encinal Drive,6200 Encinal Dr.,95119-1514,CA,6200 Encinal Drive,6200 Encinal Dr.,San Jose,95119-1514,CA,(408) 227-3303,No Data,(408) 226-3379,https://santateresa.ogsd.net,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,Kristi,Frankina,08/06/2024,N,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,6,542,126,23.2%,157,29.0%,502,121,24.1%,148,29.5%,Y
6068167,Herman (Leonard) Intermediate,Herman (Leonard) Intermediate,San Jose,37.239738,-121.83975,False,No ,N,43696256068167,6068167,627810,4216,Active,Santa Clara,Oak Grove Elementary,5955 Blossom Avenue,5955 Blossom Ave.,95123-4032,CA,5955 Blossom Avenue,5955 Blossom Ave.,San Jose,95123-4032,CA,(408) 226-1886,No Data,(408) 226-1897,https://herman.ogsd.net,07/01/1980,No Data,No Data,No Data,52,Elementary School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,5-8,5-8,C,N,N,No Data,Christy,Flores,09/15/2021,Y,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,,N,5,8,723,200,27.7%,225,31.1%,723,200,27.7%,225,31.1%,Y
6072144,Sakamoto Elementary,Sakamoto Elementary,San Jose,37.230822,-121.83919,False,No ,N,43696256072144,6072144,627810,4220,Active,Santa Clara,Oak Grove Elementary,6280 Shadelands Drive,6280 Shadelands Dr.,95123-4645,CA,6280 Shadelands Drive,6280 Shadelands Dr.,San Jose,95123-4645,CA,(408) 227-3411,No Data,(408) 224-8784,http://sakamoto.ogsd.net,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,Fariba,Roberts,08/06/2024,N,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,6,571,125,21.9%,152,26.6%,550,123,22.4%,149,27.1%,Y
6072151,Del Roble Elementary,Del Roble Elementary,San Jose,37.256532,-121.83565,False,No ,N,43696256072151,6072151,627810,4210,Active,Santa Clara,Oak Grove Elementary,5345 Avenida Almendros,5345 Avenida Almendros,95123-1405,CA,5345 Avenida Almendros,5345 Avenida Almendros,San Jose,95123-1405,CA,(408) 225-5675,No Data,(408) 224-8748,https://delroble.ogsd.net,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,Miguel,Rodriguez,08/06/2024,Y,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,6,420,145,34.5%,176,41.9%,402,138,34.3%,166,41.3%,Y
6072177,Bernal Intermediate,Bernal Intermediate,San Jose,37.227088,-121.79097,False,No ,N,43696256072177,6072177,627810,4205,Active,Santa Clara,Oak Grove Elementary,6610 San Ignacio Avenue,6610 San Ignacio Ave.,95119-1935,CA,6610 San Ignacio Avenue,6610 San Ignacio Ave.,San Jose,95119-1935,CA,(408) 578-5731,No Data,(408) 578-7367,http://bernal.ogsd.net,07/01/1980,No Data,No Data,No Data,52,Elementary School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,7-8,7-8,C,N,N,No Data,Tammy,Unck,08/08/2024,Y,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,,N,7,8,675,253,37.5%,283,41.9%,675,253,37.5%,283,41.9%,Y
6088306,Oak Ridge Elementary,Oak Ridge Elementary,San Jose,37.241059,-121.82115,False,No ,N,43696256088306,6088306,627810,4218,Active,Santa Clara,Oak Grove Elementary,5920 Bufkin Drive,5920 Bufkin Dr.,95123-4308,CA,5920 Bufkin Drive,5920 Bufkin Dr.,San Jose,95123-4308,CA,(408) 578-5900,No Data,(408) 224-3960,https://oakridge.ogsd.net,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,Michelle,Tsang,02/09/2023,N,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,6,495,142,28.7%,171,34.5%,468,137,29.3%,164,35.0%,Y
6093066,Parkview Elementary,Parkview Elementary,San Jose,37.271595,-121.84578,False,No ,N,43696256093066,6093066,627810,4219,Active,Santa Clara,Oak Grove Elementary,330 Bluefield Drive,330 Bluefield Dr.,95136-2100,CA,330 Bluefield Drive,330 Bluefield Dr.,San Jose,95136-2100,CA,(408) 226-4655,No Data,(408) 224-9105,https://parkview.ogsd.net,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,Stephanie,Park,08/06/2024,N,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,6,549,322,58.7%,354,64.5%,532,313,58.8%,345,64.8%,Y
6095400,Baldwin (Julia) Elementary,Baldwin (Julia) Elementary,San Jose,37.224098,-121.78423,False,No ,N,43696256095400,6095400,627810,4204,Active,Santa Clara,Oak Grove Elementary,280 Martinvale Lane,280 Martinvale Ln.,95119-1840,CA,280 Martinvale Lane,280 Martinvale Ln.,San Jose,95119-1840,CA,(408) 226-3370,No Data,(408) 224-8506,https://baldwin.ogsd.net,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-6,K-6,C,N,N,No Data,Kristine,Loeper,02/09/2023,N,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,P,6,425,133,31.3%,149,35.1%,405,130,32.1%,144,35.6%,Y
6097430,Taylor (Bertha) Elementary,Taylor (Bertha) Elementary,San Jose,37.231017,-121.80809,False,No ,N,43696256097430,6097430,627810,4224,Active,Santa Clara,Oak Grove Elementary,410 Sautner Drive,410 Sautner Dr.,95123-5252,CA,410 Sautner Drive,410 Sautner Dr.,San Jose,95123-5252,CA,(408) 226-0462,No Data,(408) 224-3279,https://taylor.ogsd.net,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,Jeremia (Mia),Canlas-Cruz,11/13/2024,N,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,6,497,104,20.9%,120,24.1%,471,100,21.2%,114,24.2%,Y
6099451,Hayes Elementary,Hayes Elementary,San Jose,37.261806,-121.82651,False,No ,N,43696256099451,6099451,627810,4215,Active,Santa Clara,Oak Grove Elementary,5035 Poston Drive,5035 Poston Dr.,95136-3348,CA,5035 Poston Drive,5035 Poston Dr.,San Jose,95136-3348,CA,(408) 227-0424,No Data,(408) 224-7191,https://hayes.ogsd.net,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,Tracy,Cochran,02/09/2023,N,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,6,470,225,47.9%,265,56.4%,447,218,48.8%,253,56.6%,Y
6116081,Ledesma (Rita) Elementary,Ledesma (Rita) Elementary,San Jose,37.242642,-121.76267,False,No ,N,43696256116081,6116081,627810,8358,Active,Santa Clara,Oak Grove Elementary,1001 Schoolhouse Road,1001 Schoolhouse Rd.,95138-1374,CA,1001 Schoolhouse Road,1001 Schoolhouse Rd.,San Jose,95138-1374,CA,(408) 224-2191,No Data,(408) 224-1146,https://ledesma.ogsd.net,08/30/1999,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,Jason,Sorich,02/09/2023,N,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,6,426,116,27.2%,149,35.0%,407,111,27.3%,143,35.1%,Y
6048185,Orchard Elementary,Orchard Elementary,San Jose,37.388461,-121.9002,False,No ,N,43696336048185,6048185,628680,4460,Active,Santa Clara,Orchard Elementary,921 Fox Lane,921 Fox Ln.,95131-1602,CA,921 Fox Lane,921 Fox Ln.,San Jose,95131-1602,CA,(408) 944-0388,No Data,(408) 944-0394,www.orchardsd.org,07/01/1980,No Data,No Data,No Data,52,Elementary School District,61,Elemen Schools In 1 School Dist. (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,N,N,No Data,Kristina,Zeballos,06/18/2024,N,2024-2025,43,69633,Santa Clara,Orchard Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,,,N,K,8,740,344,46.5%,371,50.1%,712,336,47.2%,363,51.0%,Y
4332904,Henry M. Gunn High,Henry M. Gunn High,Palo Alto,37.399966,-122.13179,False,No ,N,43696414332904,4332904,629610,4587,Active,Santa Clara,Palo Alto Unified,780 Arastradero Road,780 Arastradero Rd.,94306-3827,CA,780 Arastradero Road,780 Arastradero Rd.,Palo Alto,94306-3827,CA,(650) 354-8200,No Data,(650) 493-7801,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,N,No Data,Wendy,Stratton,02/09/2023,N,2024-2025,43,69641,Santa Clara,Palo Alto Unified,Unified School District,High Schools (Public),Traditional,,,N,9,12,1643,179,10.9%,192,11.7%,1596,173,10.8%,186,11.7%,Y
4335782,Palo Alto High,Palo Alto High,Palo Alto,37.437857,-122.15779,False,No ,N,43696414335782,4335782,629610,4596,Active,Santa Clara,Palo Alto Unified,50 Embarcadero Road,50 Embarcadero Rd.,94301-2321,CA,50 Embarcadero Road,50 Embarcadero Rd.,Palo Alto,94301-2321,CA,(650) 329-3701,No Data,(650) 329-3753,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,N,No Data,Brent,Kline,02/09/2023,N,2024-2025,43,69641,Santa Clara,Palo Alto Unified,Unified School District,High Schools (Public),Traditional,,,N,9,12,1891,232,12.3%,252,13.3%,1816,222,12.2%,241,13.3%,Y
6048193,Addison Elementary,Addison Elementary,Palo Alto,37.446187,-122.15111,False,No ,N,43696416048193,6048193,629610,4579,Active,Santa Clara,Palo Alto Unified,650 Addison Avenue,650 Addison Ave.,94301-3206,CA,650 Addison Avenue,650 Addison Ave.,Palo Alto,94301-3206,CA,(650) 322-5935,No Data,(650) 322-3306,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Jeffrey,Downing,02/09/2023,N,2024-2025,43,69641,Santa Clara,Palo Alto Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,366,57,15.6%,63,17.2%,366,57,15.6%,63,17.2%,Y
6048201,Herbert Hoover Elementary,Herbert Hoover Elementary,Palo Alto,37.418279,-122.11344,False,No ,N,43696416048201,6048201,629610,4581,Active,Santa Clara,Palo Alto Unified,445 East Charleston Road,445 East Charleston Rd.,94306-4236,CA,445 East Charleston Road,445 East Charleston Rd.,Palo Alto,94306-4236,CA,(650) 320-8106,No Data,(650) 493-8130,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Nikole,Manou,07/28/2023,N,2024-2025,43,69641,Santa Clara,Palo Alto Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,389,24,6.2%,26,6.7%,389,24,6.2%,26,6.7%,Y
6048235,El Carmelo Elementary,El Carmelo Elementary,Palo Alto,37.425802,-122.13034,False,No ,N,43696416048235,6048235,629610,4583,Active,Santa Clara,Palo Alto Unified,3024 Bryant Street,3024 Bryant St.,94306-2335,CA,3024 Bryant Street,3024 Bryant St.,Palo Alto,94306-2335,CA,(650) 856-0960,No Data,(650) 856-4817,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Leonel,Argumedo,07/28/2023,N,2024-2025,43,69641,Santa Clara,Palo Alto Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,282,50,17.7%,52,18.4%,282,50,17.7%,52,18.4%,Y
6048243,Ohlone Elementary,Ohlone Elementary,Palo Alto,37.439596,-122.12383,False,No ,N,43696416048243,6048243,629610,4592,Active,Santa Clara,Palo Alto Unified,950 Amarillo Avenue,950 Amarillo Ave.,94303-3701,CA,950 Amarillo Avenue,950 Amarillo Ave.,Palo Alto,94303-3701,CA,(650) 856-1726,No Data,(650) 852-9447,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Elsa,Chen,02/09/2023,N,2024-2025,43,69641,Santa Clara,Palo Alto Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,464,34,7.3%,39,8.4%,464,34,7.3%,39,8.4%,Y
6048268,Fairmeadow Elementary,Fairmeadow Elementary,Palo Alto,37.422224,-122.11843,False,No ,N,43696416048268,6048268,629610,4585,Active,Santa Clara,Palo Alto Unified,500 East Meadow Drive,500 East Meadow Dr.,94306-3624,CA,500 East Meadow Drive,500 East Meadow Dr.,Palo Alto,94306-3624,CA,(650) 856-0845,No Data,(650) 852-9436,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Trebor,Winslow,08/19/2024,N,2024-2025,43,69641,Santa Clara,Palo Alto Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,425,48,11.3%,52,12.2%,387,43,11.1%,46,11.9%,Y
6048292,Duveneck Elementary,Duveneck Elementary,Palo Alto,37.449945,-122.13482,False,No ,N,43696416048292,6048292,629610,4586,Active,Santa Clara,Palo Alto Unified,705 Alester Avenue,705 Alester Ave.,94303-2859,CA,705 Alester Avenue,705 Alester Ave.,Palo Alto,94303-2859,CA,(650) 322-5946,No Data,(650) 322-4387,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Brittany,Gardner,07/28/2023,N,2024-2025,43,69641,Santa Clara,Palo Alto Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,376,44,11.7%,51,13.6%,333,42,12.6%,49,14.7%,Y
6048300,Greendell,Greendell,Palo Alto,37.417325,-122.10565,False,No ,N,43696416048300,6048300,629610,7797,Active,Santa Clara,Palo Alto Unified,4120 Middlefield Road,4120 Middlefield Rd.,94303-4741,CA,4120 Middlefield Road,4120 Middlefield Rd.,Palo Alto,94303-4741,CA,(650) 856-0833,No Data,(650) 493-8371,No Data,09/03/1997,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-K,K,N,N,N,No Data,Judy,Argumedo,08/04/2025,N,2024-2025,43,69641,Santa Clara,Palo Alto Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,P,K,26,2,7.7%,2,7.7%,26,2,7.7%,2,7.7%,Y
6048326,Juana Briones Elementary,Juana Briones Elementary,Palo Alto,37.408634,-122.1319,False,No ,N,43696416048326,6048326,629610,4591,Active,Santa Clara,Palo Alto Unified,4100 Orme Street,4100 Orme St.,94306-3106,CA,4100 Orme Street,4100 Orme St.,Palo Alto,94306-3106,CA,(650) 856-0877,No Data,(650) 856-3750,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Kathryn,Bimpson,02/09/2023,N,2024-2025,43,69641,Santa Clara,Palo Alto Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,260,24,9.2%,28,10.8%,260,24,9.2%,28,10.8%,Y
6048359,Palo Verde Elementary,Palo Verde Elementary,Palo Alto,37.431406,-122.11369,False,No ,N,43696416048359,6048359,629610,4597,Active,Santa Clara,Palo Alto Unified,3450 Louis Road,3450 Louis Rd.,94303-4403,CA,3450 Louis Road,3450 Louis Rd.,Palo Alto,94303-4403,CA,(650) 856-1672,No Data,(650) 856-6316,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Annora,Lee,02/09/2023,N,2024-2025,43,69641,Santa Clara,Palo Alto Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,334,41,12.3%,42,12.6%,334,41,12.3%,42,12.6%,Y
6048375,Packard Children's Hospital/Stanford,Packard Children's Hospital/Stanford,Palo Alto,37.437362,-122.17484,False,No ,N,43696416048375,6048375,629610,7813,Active,Santa Clara,Palo Alto Unified,725 Welch Road,725 Welch Rd.,94304-1601,CA,725 Welch Road,725 Welch Rd.,Palo Alto,94304-1601,CA,(650) 497-8230,No Data,No Data,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,65,K-12 Schools (Public),HOMHOS,Home and Hospital,ELEMHIGH,Elementary-High Combination,K-12,K-11,N,N,N,No Data,Yolanda,Conaway,08/05/2025,N,2024-2025,43,69641,Santa Clara,Palo Alto Unified,Unified School District,K-12 Schools (Public),Home and Hospital,,,N,K,12,15,3,20.0%,3,20.0%,14,3,21.4%,3,21.4%,Y
6048409,Walter Hays Elementary,Walter Hays Elementary,Palo Alto,37.4424,-122.14356,False,No ,N,43696416048409,6048409,629610,4588,Active,Santa Clara,Palo Alto Unified,1525 Middlefield Road,1525 Middlefield Rd.,94301-3353,CA,1525 Middlefield Road,1525 Middlefield Rd.,Palo Alto,94301-3353,CA,(650) 322-5956,No Data,(650) 329-8713,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Iris,Wong,08/19/2024,N,2024-2025,43,69641,Santa Clara,Palo Alto Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,305,47,15.4%,52,17.0%,267,43,16.1%,48,18.0%,Y
6060065,Frank S. Greene Jr. Middle,Frank S. Greene Jr. Middle,Palo Alto,37.439277,-122.13483,False,No ,N,43696416060065,6060065,629610,10323,Active,Santa Clara,Palo Alto Unified,750 North California Avenue,750 North California Ave.,94303-3629,CA,750 North California Avenue,750 North California Ave.,Palo Alto,94303-3629,CA,(408) 494-8120,No Data,(650) 858-1310,No Data,09/03/1991,No Data,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,Courtney,Carlomagno,08/19/2024,N,2024-2025,43,69641,Santa Clara,Palo Alto Unified,Unified School District,Intermediate/Middle Schools (Public),Traditional,,,N,6,8,732,109,14.9%,124,16.9%,732,109,14.9%,124,16.9%,Y
6060081,Jane Lathrop Stanford Middle,Jane Lathrop Stanford Middle,Palo Alto,37.422025,-122.11881,False,No ,N,43696416060081,6060081,629610,4598,Active,Santa Clara,Palo Alto Unified,480 East Meadow Drive,480 East Meadow Dr.,94306-3699,CA,480 East Meadow Drive,480 East Meadow Dr.,Palo Alto,94306-3699,CA,(650) 856-5188,No Data,(650) 856-3248,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,Chris,Grierson,02/09/2023,N,2024-2025,43,69641,Santa Clara,Palo Alto Unified,Unified School District,Intermediate/Middle Schools (Public),Traditional,,,N,6,8,1002,98,9.8%,107,10.7%,1002,98,9.8%,107,10.7%,Y
6115562,Barron Park Elementary,Barron Park Elementary,Palo Alto,37.412612,-122.13642,False,No ,N,43696416115562,6115562,629610,7802,Active,Santa Clara,Palo Alto Unified,800 Barron Avenue,800 Barron Ave.,94306-2610,CA,800 Barron Avenue,800 Barron Ave.,Palo Alto,94306-2610,CA,(650) 858-0508,No Data,(650) 813-1031,No Data,09/08/1998,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Claudia,Corpus,08/04/2025,N,2024-2025,43,69641,Santa Clara,Palo Alto Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,278,78,28.1%,83,29.9%,232,69,29.7%,73,31.5%,Y
6118707,Ellen Fletcher Middle,Ellen Fletcher Middle,Palo Alto,37.404638,-122.12726,False,No ,N,43696416118707,6118707,629610,11454,Active,Santa Clara,Palo Alto Unified,655 Arastradero Road,655 Arastradero Rd.,94306-3838,CA,655 Arastradero Road,655 Arastradero Rd.,Palo Alto,94306-3838,CA,(650) 856-9810,No Data,(650) 856-9878,No Data,08/28/2001,No Data,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,Melissa,Howell,02/09/2023,N,2024-2025,43,69641,Santa Clara,Palo Alto Unified,Unified School District,Intermediate/Middle Schools (Public),Traditional,,,N,6,8,572,72,12.6%,78,13.6%,572,72,12.6%,78,13.6%,Y
4330080,Gunderson High,Gunderson High,San Jose,37.258238,-121.85269,False,No ,N,43696664330080,4330080,634590,5716,Active,Santa Clara,San Jose Unified,620 Gaundabert Lane,620 Gaundabert Ln.,95136-2830,CA,622 Gaundabert Lane,622 Gaundabert Ln.,San Jose,95136,CA,(408) 535-6340,No Data,(408) 224-2209,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,N,N,No Data,Anisha,Dalal,02/09/2023,N,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,High Schools (Public),Traditional,,,N,9,12,744,341,45.8%,406,54.6%,734,334,45.5%,399,54.4%,Y
4333522,Leland High,Leland High,San Jose,37.220338,-121.84737,False,No ,N,43696664333522,4333522,634590,5725,Active,Santa Clara,San Jose Unified,6677 Camden Avenue,6677 Camden Ave.,95120-2142,CA,6677 Camden Avenue,6677 Camden Ave.,San Jose,95120-2142,CA,(408) 535-6290,No Data,(408) 927-6448,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,N,N,No Data,Harveen,Bal,04/04/2024,N,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,High Schools (Public),Traditional,,,N,9,12,1471,124,8.4%,166,11.3%,1451,122,8.4%,163,11.2%,Y
4333795,Abraham Lincoln High,Abraham Lincoln High,San Jose,37.329212,-121.92388,False,No ,N,43696664333795,4333795,634590,5696,Active,Santa Clara,San Jose Unified,555 Dana Avenue,555 Dana Ave.,95126-2002,CA,123 Test St,123 Test St,Testville,98798,CA,(408) 535-6300,No Data,(408) 535-2352,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,N,N,No Data,Joe,Heffernan,09/02/2022,Y,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,High Schools (Public),Traditional,,,N,9,12,1590,735,46.2%,893,56.2%,1566,726,46.4%,884,56.4%,Y
4335949,Pioneer High,Pioneer High,San Jose,37.247184,-121.88445,False,No ,N,43696664335949,4335949,634590,5732,Active,Santa Clara,San Jose Unified,1290 Blossom Hill Road,1290 Blossom Hill Rd.,95118-3126,CA,1290 Blossom Hill Road,1290 Blossom Hill Rd.,San Jose,95118-3126,CA,(408) 535-6310,No Data,(408) 535-2357,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,N,N,No Data,Brad,Craycroft,02/09/2023,N,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,High Schools (Public),Traditional,,,N,9,12,1393,340,24.4%,429,30.8%,1361,335,24.6%,424,31.2%,Y
4337200,San Jose High,San Jose High,San Jose,37.350457,-121.87122,False,No ,N,43696664337200,4337200,634590,5736,Active,Santa Clara,San Jose Unified,275 North 24th Street,275 North 24th St.,95116-1143,CA,275 North 24th Street,275 North 24th St.,San Jose,95116-1143,CA,(408) 535-6320,No Data,(408) 535-2355,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,N,N,No Data,Jeannette,Harding,02/09/2023,N,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,High Schools (Public),Traditional,,,N,9,12,874,537,61.4%,611,69.9%,858,523,61.0%,597,69.6%,Y
4338950,Willow Glen High,Willow Glen High,San Jose,37.291588,-121.8964,False,No ,N,43696664338950,4338950,634590,5746,Active,Santa Clara,San Jose Unified,2001 Cottle Avenue,2001 Cottle Ave.,95125-3502,CA,2001 Cottle Avenue,2001 Cottle Ave.,San Jose,95125-3502,CA,(408) 535-6330,No Data,(408) 535-2353,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,N,N,No Data,Amy,Hanna,02/09/2023,N,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,High Schools (Public),Traditional,,,N,9,12,1543,483,31.3%,599,38.8%,1511,475,31.4%,589,39.0%,Y
6048417,Allen at Steinbeck,Allen at Steinbeck,San Jose,37.247281,-121.85641,False,No ,N,43696666048417,6048417,634590,5697,Active,Santa Clara,San Jose Unified,820 Steinbeck Drive,820 Steinbeck Dr.,95123-2634,CA,820 Steinbeck Drive,820 Steinbeck Dr.,San Jose,95123-2634,CA,(408) 535-6205,No Data,(408) 535-2329,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,Y,N,No Data,Kristina,Chmelka,02/09/2023,N,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,406,252,62.1%,280,69.0%,373,237,63.5%,265,71.0%,Y
